event_id,tourney_id,home_player_id,away_player_id,tourney_date,surface,category_id,is_grandslam,home_player_name,away_player_name,home_sets,away_sets,winner,retired,walkover,ALL_aces_home,ALL_aces_away,ALL_double_faults_home,ALL_double_faults_away,ALL_service_points_won_home,ALL_service_points_won_away,ALL_return_points_won_home,ALL_return_points_won_away,ALL_break_points_won_home,ALL_break_points_won_away,ALL_break_points_saved_home,ALL_break_points_saved_away,s1_home,s1_away,s2_home,s2_away,s3_home,s3_away,s4_home,s4_away,s5_home,s5_away
16921750,2601,927960,348712,2026-08-26,Hardcourt outdoor,6,True,Kristina Liutova,Lola Radivojević,2,1,home,,,1,4,1,2,54,49,43,34,7,5,7,5,6,2,5,7,6,4,,,,
16921887,2601,294815,183861,2026-08-26,Hardcourt outdoor,6,True,Martyna Kubka,Marina Bassols Ribera,2,0,home,,,11,3,0,4,43,26,18,19,3,0,4,5,6,3,6,2,,,,,,
16922050,2601,87834,230384,2026-08-26,Hardcourt outdoor,6,True,Priscilla Hon,Joanna Garland,0,2,away,,,1,3,4,4,26,49,28,16,1,3,2,5,3,6,4,6,,,,,,
16922707,2601,190996,334273,2026-08-26,Hardcourt outdoor,6,True,Yue Yuan,Julia Avdeeva,2,0,home,,,1,2,3,8,38,32,26,16,4,0,4,2,6,3,6,2,,,,,,
16922708,2601,314519,418032,2026-08-26,Hardcourt outdoor,6,True,Darja Semenistaja,Alexandra Shubladze,2,0,home,,,0,0,2,7,43,46,46,40,5,4,5,4,7,6,6,4,,,,,,
16922702,2601,267045,339457,2026-08-26,Hardcourt outdoor,6,True,Elvina Kalieva,Sofia Costoulas,2,1,home,,,5,4,3,3,59,51,38,38,4,3,5,6,3,6,6,3,6,4,,,,
16922051,2601,253353,45835,2026-08-26,Hardcourt outdoor,6,True,Yeonwoo Ku,Storm Hunter,1,2,away,,,3,2,9,5,67,67,44,52,2,4,9,7,6,4,6,7,0,6,,,,
16868913,13780,226833,241039,2026-08-26,Red clay,72,False,Marvin Möller,Matias Soto,2,0,home,,,9,6,2,5,47,44,25,17,2,1,0,4,6,3,7,6,,,,,,
16868880,36988,309157,853637,2026-08-26,Hardcourt outdoor,72,False,Aidan Mayo,Benjamin Willwerth,2,1,home,,,11,4,9,1,62,58,35,40,3,3,7,6,6,4,2,6,6,4,,,,
16868879,36988,272506,321862,2026-08-26,Hardcourt outdoor,72,False,Paulo Andre Saraiva Dos Santos,Andres Martin,1,2,away,,,2,3,5,4,50,68,53,39,5,6,2,13,7,5,3,6,4,6,,,,
16868869,36988,119150,517358,2026-08-26,Hardcourt outdoor,72,False,Thomas Fancutt,Luis Guto Miguel,0,2,away,,,1,0,7,5,24,36,14,24,1,4,2,0,2,6,3,6,,,,,,
16868867,36988,258983,308907,2026-08-26,Hardcourt outdoor,72,False,Andrew Fenty,Keshav Chopra,2,0,home,,,1,0,0,2,37,31,23,13,3,0,0,3,6,2,6,3,,,,,,
16868872,36988,283488,386107,2026-08-26,Hardcourt outdoor,72,False,Mario Gonzalez Fernandez,Rodrigo Pacheco Mendez,0,2,away,,,0,2,2,1,36,34,14,34,1,4,6,0,3,6,3,6,,,,,,
16868866,36988,124658,239967,2026-08-26,Hardcourt outdoor,72,False,Max Purcell,Garrett Johns,2,0,home,,,6,1,4,3,38,27,26,15,4,0,6,4,6,2,6,2,,,,,,
16868877,36988,195372,168420,2026-08-26,Hardcourt outdoor,72,False,Ivan Marrero Curbelo,Andres Andrade,0,2,away,,,0,1,4,3,30,36,18,26,1,4,6,3,4,6,2,6,,,,,,
16868871,36988,113979,451986,2026-08-26,Hardcourt outdoor,72,False,Juan Pablo Ficovich,Miguel Tobon,0,2,away,,,0,1,1,3,23,36,14,25,0,4,3,2,3,6,1,6,,,,,,
16868970,36993,79443,238275,2026-08-26,Hardcourt outdoor,871,False,Lizette Cabrera,Mananchaya Sawangkaew,0,2,away,,,1,1,4,3,32,38,26,33,3,5,6,0,2,6,6,7,,,,,,
16868978,36993,310115,381430,2026-08-26,Hardcourt outdoor,871,False,Fangran Tian,Tereza Valentová,0,2,away,,,0,1,1,4,30,31,14,34,1,5,10,2,3,6,1,6,,,,,,
16868984,36993,266264,210114,2026-08-26,Hardcourt outdoor,871,False,Fiona Crawley,Ekaterina Ovcharenko,2,0,home,,,0,1,2,6,33,30,32,21,6,3,1,5,6,4,6,3,,,,,,
16868972,36993,287804,448189,2026-08-26,Hardcourt outdoor,871,False,Oksana Selekhmeteva,Capucine Jauffret,2,1,home,,,0,1,15,7,70,58,37,50,4,4,5,6,4,6,7,6,6,3,,,,
16868942,2562,293867,222826,2026-08-27,Hardcourt outdoor,6,False,Maria Timofeeva,Ann Li,,,away,,,,,,,,,,,,,,,,,,,,,,,,
16868936,2562,67759,252168,2026-08-27,Hardcourt outdoor,6,False,Ekaterina Alexandrova,Clara Tauson,1,2,away,,,11,6,10,8,70,70,35,39,1,1,8,3,6,7,6,4,3,6,,,,
16868914,13780,262399,372310,2026-08-27,Red clay,72,False,Benito Sanchez Martinez,Hynek Barton,2,0,home,,,2,2,1,3,39,36,26,15,3,0,3,4,6,4,6,3,,,,,,
16868911,13780,199379,286492,2026-08-27,Red clay,72,False,Sandro Kopp,Martin Krumich,2,0,home,,,2,5,1,2,38,30,22,11,3,0,3,2,6,2,6,4,,,,,,
16867524,36979,290568,258978,2026-08-27,Hardcourt outdoor,72,False,Inaki Montes-de la Torre,George Loffhagen,0,2,away,,,2,7,2,2,36,41,16,24,0,2,2,2,3,6,4,6,,,,,,
16867526,36979,386215,245109,2026-08-27,Hardcourt outdoor,72,False,Oliver Tarvet,Emile Hudd,1,0,,,,2,1,0,3,23,17,22,12,4,1,4,3,6,2,2,1,,,,,,
16868916,13780,53483,38180,2026-08-27,Red clay,72,False,Daniel Masur,Facundo Mena,0,2,away,,,0,8,4,0,37,45,12,23,0,2,3,0,6,7,1,6,,,,,,
16867519,36979,313822,462168,2026-08-27,Hardcourt outdoor,72,False,Johannus Monday,Michele Ribecai,0,2,away,,,4,6,0,0,34,40,7,19,0,2,3,0,3,6,4,6,,,,,,
16867530,36979,275074,202181,2026-08-27,Hardcourt outdoor,72,False,Max Basing,Charles Broom,0,0,,,,0,2,0,0,16,21,10,11,1,2,0,4,4,5,,,,,,,,
16930129,2449,172482,190877,2026-08-27,Hardcourt outdoor,3,True,Aziz Dougaz,Andrea Guerrieri,0,2,away,,,6,3,2,3,37,38,15,33,0,3,6,5,2,6,4,6,,,,,,
16930945,2449,289106,39234,2026-08-27,Hardcourt outdoor,3,True,Coleman Wong,Dušan Lajović,2,0,home,,,9,4,6,3,42,38,24,19,2,0,1,3,6,4,6,3,,,,,,
16929872,2449,307391,132834,2026-08-27,Hardcourt outdoor,3,True,Daniel Rincon,Tomás Barrios Vera,0,2,away,,,11,1,2,1,42,43,18,29,0,2,7,4,4,6,3,6,,,,,,
16931537,2449,321791,64570,2026-08-27,Hardcourt outdoor,3,True,Toby Samuel,Cristian Garin,1,1,home,,,4,3,2,4,54,39,31,34,5,3,7,0,4,6,6,4,5,0,,,,
16868101,2439,94485,102339,2026-08-27,Hardcourt outdoor,3,False,Benjamin Bonzi,Botic Van de Zandschulp,2,0,home,,,6,13,1,6,49,59,40,21,2,1,0,11,7,6,6,4,,,,,,
16868103,2439,248861,322082,2026-08-27,Hardcourt outdoor,3,False,Juan Manuel Cerundolo,Ignacio Buse,1,2,away,,,7,3,2,1,53,63,41,43,5,6,8,6,6,7,6,4,2,6,,,,
16868100,2439,321789,187608,2026-08-27,Hardcourt outdoor,3,False,Arthur Fery,Aleksandar Kovačević,1,1,,,,3,7,0,6,37,46,22,15,1,1,0,3,3,6,7,5,0,0,,,,
16868945,2562,221410,222826,2026-08-27,Hardcourt outdoor,6,False,Alycia Parks,Ann Li,0,2,away,,,6,5,11,1,40,39,13,36,0,3,11,0,2,6,3,6,,,,,,
16868943,2562,298339,348987,2026-08-27,Hardcourt outdoor,6,False,Darja Vidmanova,Nikola Bartunkova,1,2,away,,,5,6,3,8,59,73,43,40,2,4,7,9,4,6,7,6,3,6,,,,
16868940,2562,252168,247791,2026-08-27,Hardcourt outdoor,6,False,Clara Tauson,Diane Parry,0,0,,,,0,0,1,0,2,4,1,1,0,0,,,0,1,,,,,,,,
16929842,2601,191637,297368,2026-08-27,Hardcourt outdoor,6,True,Carson Branstine,Robin Montgomery,1,2,away,,,2,4,3,5,43,45,26,37,3,5,8,4,6,2,2,6,2,6,,,,
16930946,2601,106341,48486,2026-08-27,Hardcourt outdoor,6,True,Gabriela Knutson,Ekaterine Gorgodze,2,0,home,,,3,0,3,1,45,36,25,24,3,1,6,6,6,4,6,4,,,,,,
16930944,2601,479117,155890,2026-08-27,Hardcourt outdoor,6,True,Julieta Pareja,Lucrezia Stefanini,0,2,away,,,0,0,3,2,26,35,27,27,3,5,2,5,4,6,3,6,,,,,,
16930943,2601,367818,63682,2026-08-27,Hardcourt outdoor,6,True,Polina Iatcenko,Andrea Lazaro Garcia,2,0,home,,,1,0,3,8,42,37,32,22,5,1,6,7,7,5,6,1,,,,,,
16868910,13780,196920,226833,2026-08-27,Red clay,72,False,Cezar Cretu,Marvin Möller,2,0,home,,,2,3,2,4,43,30,23,22,3,1,3,2,6,4,6,3,,,,,,
16868875,36988,309157,321862,2026-08-27,Hardcourt outdoor,72,False,Aidan Mayo,Andres Martin,2,0,home,,,4,2,2,1,50,38,21,25,2,0,4,3,6,4,6,4,,,,,,
16868876,36988,124658,168420,2026-08-27,Hardcourt outdoor,72,False,Max Purcell,Andres Andrade,0,2,away,,,2,1,3,3,29,37,16,26,1,4,3,6,3,6,3,6,,,,,,
16868874,36988,451986,386107,2026-08-27,Hardcourt outdoor,72,False,Miguel Tobon,Rodrigo Pacheco Mendez,0,2,away,,,4,10,0,0,38,36,3,30,0,3,9,0,2,6,4,6,,,,,,
16868878,36988,258983,517358,2026-08-27,Hardcourt outdoor,72,False,Andrew Fenty,Luis Guto Miguel,0,2,away,,,2,4,3,4,35,43,37,42,5,7,5,7,5,7,5,7,,,,,,
16868973,36993,266264,113079,2026-08-27,Hardcourt outdoor,871,False,Fiona Crawley,Julia Grabher,0,2,away,,,0,2,2,6,25,45,36,25,3,5,2,6,4,6,3,6,,,,,,
16868971,36993,267958,381430,2026-08-27,Hardcourt outdoor,871,False,Kylie Collins,Tereza Valentová,0,2,away,,,0,2,2,3,17,35,21,24,1,5,3,6,1,6,2,6,,,,,,
16868976,36993,238275,256104,2026-08-27,Hardcourt outdoor,871,False,Mananchaya Sawangkaew,Katie Volynets,0,1,,,,0,0,5,1,14,19,17,28,3,6,4,1,2,6,1,4,,,,,,
16930942,2449,275948,200159,2026-08-28,Hardcourt outdoor,3,True,Jacob Fearnley,Jurij Rodionov,1,1,,,,6,4,8,3,51,52,28,27,2,2,7,5,6,4,4,6,2,3,,,,
16931533,2449,322022,267242,2026-08-28,Hardcourt outdoor,3,True,Vilius Gaubas,Harry Wendelken,1,0,,,,7,6,0,2,46,47,19,22,1,1,4,2,7,6,4,5,,,,,,
16931538,2449,383987,407164,2026-08-28,Hardcourt outdoor,3,True,Arthur Gea,Nishesh Basavareddy,0,2,away,,,4,4,0,3,27,47,30,23,0,4,5,10,3,6,1,6,,,,,,
16931534,2449,260122,63438,2026-08-28,Hardcourt outdoor,3,True,Dalibor Svrčina,Mackenzie McDonald,2,1,home,,,6,7,7,5,59,51,39,30,5,3,8,1,4,6,6,2,7,5,,,,
16930947,2449,229218,23581,2026-08-28,Hardcourt outdoor,3,True,Otto Virtanen,Grigor Dimitrov,,,away,,,,,,,,,,,,,,,,,,,,,,,,
16931496,2449,298795,258908,2026-08-28,Hardcourt outdoor,3,True,Shintaro Mochizuki,Francesco Passaro,0,2,away,,,1,4,5,3,37,39,20,30,1,4,3,2,4,6,2,6,,,,,,
16931831,2449,157808,264358,2026-08-28,Hardcourt outdoor,3,True,Lloyd Harris,Pablo Llamas Ruiz,2,0,home,,,14,1,1,1,46,38,23,23,2,1,1,0,7,6,6,3,,,,,,
16931541,2449,205795,58221,2026-08-28,Hardcourt outdoor,3,True,Zsombor Piros,Christopher O'Connell,1,1,home,,,9,4,4,5,46,43,26,34,3,4,7,4,5,7,7,6,,,,,,
16931966,2449,205906,391865,2026-08-28,Hardcourt outdoor,3,True,Hugo Gaston,Colton Smith,2,1,home,,,4,3,1,5,40,46,35,23,4,3,1,5,1,6,6,4,6,2,,,,
16931540,2449,15733,413296,2026-08-28,Hardcourt outdoor,3,True,Kei Nishikori,Rei Sakamoto,0,2,away,,,0,19,4,1,49,44,16,39,1,2,4,0,4,6,6,7,,,,,,
16931832,2449,223513,275471,2026-08-28,Hardcourt outdoor,3,True,Liam Draxl,Tristan Schoolkate,1,2,away,,,12,7,6,6,68,70,39,40,4,4,5,2,6,4,5,7,6,7,,,,
16931910,2449,254227,421761,2026-08-28,Hardcourt outdoor,3,True,Yunchaokete Bu,Federico Cinà,1,2,away,,,9,10,5,2,62,50,25,38,4,4,8,0,6,3,4,6,5,7,,,,
16868108,2439,218259,39711,2026-08-28,Hardcourt outdoor,3,False,Fábián Marozsán,James Duckworth,1,2,away,,,1,8,6,8,61,64,39,44,3,6,6,5,7,6,2,6,4,6,,,,
16868935,2562,206617,78551,2026-08-28,Hardcourt outdoor,6,False,Yuliia Starodubtseva,Elise Mertens,0,2,away,,,0,6,1,3,31,33,10,25,0,3,7,0,1,6,4,6,,,,,,
16929841,2601,100341,296390,2026-08-28,Hardcourt outdoor,6,True,Mariam Bolkvadze,Anouk Koevermans,0,1,,,,0,6,5,4,36,45,24,29,2,3,3,1,3,6,6,6,,,,,,
16929840,2601,257784,383652,2026-08-28,Hardcourt outdoor,6,True,Qinwen Zheng,Elena Pridankina,1,0,,,,3,1,3,5,32,36,23,23,2,2,6,5,6,4,2,5,,,,,,
16931539,2601,336215,72450,2026-08-28,Hardcourt outdoor,6,True,Lucie Havlickova,Nao Hibino,1,0,,,,1,0,0,1,14,6,14,7,3,0,1,1,6,0,0,1,,,,,,
16931536,2601,348715,230984,2026-08-28,Hardcourt outdoor,6,True,Mia Ristić,Himeno Sakatsume,0,2,away,,,1,3,0,1,34,38,16,21,1,3,3,2,4,6,3,6,,,,,,
16931500,2601,96061,19847,2026-08-28,Hardcourt outdoor,6,True,Susan Bandecchi,Arantxa Rus,0,0,,,,1,1,0,0,15,12,11,9,1,0,2,0,4,1,,,,,,,,
16931542,2601,110299,202924,2026-08-28,Hardcourt outdoor,6,True,Tamara Zidanšek,Bianca Andreescu,0,0,,,,0,0,0,0,0,4,1,4,0,1,0,0,0,2,,,,,,,,
16931535,2601,190996,340542,2026-08-28,Hardcourt outdoor,6,True,Yue Yuan,Mary Stoiana,1,2,away,,,6,2,1,3,44,62,52,44,6,7,3,12,3,6,6,4,4,6,,,,
16931777,2601,41404,53789,2026-08-28,Hardcourt outdoor,6,True,Heather Watson,Harriet Dart,1,2,away,,,3,4,8,8,39,53,39,41,5,6,6,12,6,2,4,6,1,6,,,,
16931911,2601,314519,45835,2026-08-28,Hardcourt outdoor,6,True,Darja Semenistaja,Storm Hunter,0,2,away,,,2,5,1,4,19,27,24,31,4,7,4,5,4,6,1,6,,,,,,
16931967,2601,267045,410231,2026-08-28,Hardcourt outdoor,6,True,Elvina Kalieva,Vendula Valdmannova,2,1,home,,,7,1,4,7,65,62,45,41,5,4,6,9,5,7,6,4,6,4,,,,
16931780,2601,193290,230384,2026-08-28,Hardcourt outdoor,6,True,Francesca Jones,Joanna Garland,2,0,home,,,2,8,2,4,32,31,25,6,4,0,0,6,6,4,6,1,,,,,,
16931825,2601,927960,294815,2026-08-28,Hardcourt outdoor,6,True,Kristina Liutova,Martyna Kubka,2,0,home,,,3,4,4,3,36,29,29,13,4,0,1,2,6,4,6,0,,,,,,
16868920,13780,262399,38180,2026-08-28,Red clay,72,False,Benito Sanchez Martinez,Facundo Mena,1,2,away,,,4,7,6,5,76,78,34,42,1,1,5,6,6,4,4,6,6,7,,,,
16867521,36979,258978,462168,2026-08-28,Hardcourt outdoor,72,False,George Loffhagen,Michele Ribecai,2,0,home,,,7,0,0,1,33,30,28,10,4,0,1,2,6,2,6,2,,,,,,
16868919,13780,196920,199379,2026-08-28,Red clay,72,False,Cezar Cretu,Sandro Kopp,2,0,home,,,4,1,1,1,51,42,24,20,2,0,1,6,6,3,7,5,,,,,,
16867520,36979,202181,386215,2026-08-28,Hardcourt outdoor,72,False,Charles Broom,Oliver Tarvet,2,1,home,,,5,6,2,3,61,58,40,35,4,2,2,12,6,4,5,7,6,1,,,,
16868098,2439,322082,94485,2026-08-28,Hardcourt outdoor,3,False,Ignacio Buse,Benjamin Bonzi,0,0,,,,2,0,0,0,8,10,5,3,0,0,,,2,2,,,,,,,,
16868099,2439,39711,321789,2026-08-28,Hardcourt outdoor,3,False,James Duckworth,Arthur Fery,0,1,away,,,0,4,4,0,29,27,6,18,0,1,3,0,4,6,2,1,,,,,,
16868938,2562,247791,222826,2026-08-28,Hardcourt outdoor,6,False,Diane Parry,Ann Li,2,0,home,,,7,7,6,5,48,49,36,39,4,3,9,3,7,6,6,4,,,,,,
16868937,2562,348987,78551,2026-08-28,Hardcourt outdoor,6,False,Nikola Bartunkova,Elise Mertens,1,0,,,,5,0,3,1,22,13,18,10,4,0,2,2,6,1,3,0,,,,,,
16868868,36988,386107,168420,2026-08-28,Hardcourt outdoor,72,False,Rodrigo Pacheco Mendez,Andres Andrade,1,2,away,,,5,6,3,1,59,53,24,40,2,3,7,3,3,6,6,3,4,6,,,,
16868873,36988,309157,517358,2026-08-28,Hardcourt outdoor,72,False,Aidan Mayo,Luis Guto Miguel,2,0,home,,,0,1,6,2,43,34,25,21,2,0,2,5,6,3,6,4,,,,,,
16868969,36993,381430,113079,2026-08-28,Hardcourt outdoor,871,False,Tereza Valentová,Julia Grabher,0,0,,,,1,0,2,2,12,15,13,4,1,0,0,5,4,2,,,,,,,,
16868977,36993,287804,256104,2026-08-28,Hardcourt outdoor,871,False,Oksana Selekhmeteva,Katie Volynets,0,2,away,,,2,0,5,1,46,54,29,33,1,2,5,2,3,6,6,7,,,,,,
16868983,36993,287804,223148,2026-08-29,Hardcourt outdoor,871,False,Oksana Selekhmeteva,Xiyu Wang,,,home,,,,,,,,,,,,,,,,,,,,,,,,
16867532,36979,202181,258978,2026-08-29,Hardcourt outdoor,72,False,Charles Broom,George Loffhagen,0,0,,,,0,4,0,0,8,7,1,3,0,0,,,2,2,,,,,,,,
16868921,13780,38180,196920,2026-08-29,Red clay,72,False,Facundo Mena,Cezar Cretu,0,1,,,,2,2,2,0,15,18,7,15,0,2,5,2,2,6,0,0,,,,,,
16868097,2439,321789,322082,2026-08-29,Hardcourt outdoor,3,False,Arthur Fery,Ignacio Buse,0,2,away,,,0,2,1,1,19,37,17,20,1,4,3,0,3,6,2,6,,,,,,
16868949,2562,247791,78551,2026-08-29,Hardcourt outdoor,6,False,Diane Parry,Elise Mertens,0,0,,,,1,1,0,1,4,4,4,2,0,0,0,2,1,0,,,,,,,,
16868870,36988,309157,168420,2026-08-29,Hardcourt outdoor,72,False,Aidan Mayo,Andres Andrade,0,0,,,,4,0,1,6,12,13,19,11,3,2,0,2,5,3,,,,,,,,
16868980,36993,256104,381430,2026-08-29,Hardcourt outdoor,871,False,Katie Volynets,Tereza Valentová,2,0,home,,,1,0,0,5,50,28,54,21,6,4,5,4,6,3,7,5,,,,,,
16955794,10481,450874,145008,2026-08-29,Hardcourt outdoor,72,False,Koki Matsuda,Kaito Uesugi,0,1,,,,8,3,2,8,47,48,33,29,2,2,4,3,6,7,5,4,,,,,,
16951742,10481,291263,42151,2026-08-30,Hardcourt outdoor,72,False,Dominik Palan,Ji Sung Nam,2,0,home,,,2,7,1,7,35,36,30,13,4,1,2,3,6,4,6,3,,,,,,
16951736,10481,233657,248232,2026-08-30,Hardcourt outdoor,72,False,Joshua Charlton,Takuya Kumasaka,1,0,,,,0,2,0,4,39,27,19,18,2,0,7,6,6,3,3,2,,,,,,
16951743,10481,450874,258198,2026-08-30,Hardcourt outdoor,72,False,Koki Matsuda,Yaojie Zeng,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,
16951735,10481,481864,422851,2026-08-30,Hardcourt outdoor,72,False,Weiyi Kong,Mitsuki Wei Kang Leong,0,1,away,,,0,2,1,0,2,12,2,12,0,3,0,0,0,6,0,0,,,,,,
16951738,10481,479754,204330,2026-08-30,Hardcourt outdoor,72,False,Fanming Meng,Tsung-Hao Huang,0,0,,,,0,2,0,2,17,22,14,9,1,1,1,3,5,5,,,,,,,,
16951741,10481,1269213,191056,2026-08-30,Hardcourt outdoor,72,False,Hanlei Lu,S D Prajwal Dev,0,0,,,,0,0,1,0,4,0,0,4,0,0,2,0,0,0,,,,,,,,
16951746,10481,32466,124934,2026-08-30,Hardcourt outdoor,72,False,Hiroki Moriya,Grigoriy Lomakin,2,0,home,,,4,3,3,2,31,21,26,16,5,1,0,3,6,1,6,3,,,,,,
16951737,10481,149100,491907,2026-08-30,Hardcourt outdoor,72,False,Khumoyun Sultanov,Fumin Jiang,2,0,home,,,3,3,0,3,30,35,34,14,5,2,0,2,6,4,6,3,,,,,,
16951744,10481,477393,196903,2026-08-30,Hardcourt outdoor,72,False,Enzo Aguiard,Jesse Delaney,1,0,,,,3,3,0,1,37,34,22,16,2,1,3,6,6,3,4,4,,,,,,
16951740,10481,79467,99043,2026-08-30,Hardcourt outdoor,72,False,Omar Jasika,Aoran Wang,2,0,home,,,6,15,0,5,44,38,25,11,2,0,1,2,7,6,6,2,,,,,,
16951739,10481,217832,49660,2026-08-30,Hardcourt outdoor,72,False,Sheng Tang,Filip Peliwo,0,2,away,,,5,7,1,1,47,48,12,26,0,1,6,0,3,6,6,7,,,,,,
16951745,10481,203662,367815,2026-08-30,Hardcourt outdoor,72,False,Uisung Park,Kokoro Isomura,0,2,away,,,9,7,6,5,41,45,19,25,1,3,1,6,5,7,4,6,,,,,,
16953286,37176,381419,447371,2026-08-30,Red clay,72,False,Amit Vales,Vardan Manukyan,2,1,home,,,2,2,9,4,66,55,50,60,7,6,12,9,6,4,3,6,6,3,,,,
16953278,37176,369288,98955,2026-08-30,Red clay,72,False,Giorgio Tabacco,Radoslav Shandarov,2,0,home,,,1,1,2,3,29,22,26,8,5,0,3,2,6,2,6,1,,,,,,
16953273,37176,476472,456395,2026-08-30,Red clay,72,False,Viktor Kirov,Ignacio Parisca Romera,0,2,away,,,1,1,0,2,16,25,19,31,3,7,1,0,2,6,2,6,,,,,,
16953285,37176,332112,289149,2026-08-30,Red clay,72,False,Anthony Genov,Peter Fajta,1,1,,,,6,7,8,1,73,68,28,39,1,2,7,4,6,7,7,6,1,3,,,,
16953277,37176,373343,186629,2026-08-30,Red clay,72,False,Togan Tokac,Ergi Kirkin,0,0,,,,1,2,3,0,17,13,3,11,0,1,1,0,3,4,,,,,,,,
16953283,37176,217835,1152355,2026-08-30,Red clay,72,False,Federico Iannaccone,Caheer Warik,2,0,home,,,1,0,2,3,31,17,27,12,5,0,2,3,6,1,6,0,,,,,,
16953271,37176,179294,486375,2026-08-30,Red clay,72,False,Jannik Opitz,Stefan Horia Haita,2,0,home,,,4,2,4,0,43,37,26,15,3,1,0,8,7,5,6,3,,,,,,
16953276,37176,330085,1269201,2026-08-30,Red clay,72,False,Stefan Popović,Kaloyan Shikov,2,1,home,,,1,1,2,4,50,36,38,42,7,5,5,6,6,1,3,6,6,3,,,,
16953274,37176,238867,416458,2026-08-30,Red clay,72,False,Oleksandr Ovcharenko,Edoardo Cherie Ligniere,1,0,,,,3,6,0,4,24,28,33,7,5,1,0,10,6,2,5,2,,,,,,
16954265,5847,296802,247803,2026-08-30,Red clay,72,False,Niels Visker,Guilherme Valdoleiros,2,0,home,,,3,0,2,6,29,23,30,8,5,0,0,6,6,2,6,0,,,,,,
16954274,5847,201850,107625,2026-08-30,Red clay,72,False,Rafael Izquierdo Luque,Maxime Janvier,0,2,away,,,0,1,7,5,26,37,21,31,2,5,4,1,2,6,3,6,,,,,,
16954268,5847,353583,460257,2026-08-30,Red clay,72,False,Szymon Kielan,Yanis Ghazouani Durand,2,1,home,,,8,0,6,3,62,64,40,42,3,3,10,11,7,5,1,6,6,3,,,,
16954273,5847,51009,508345,2026-08-30,Red clay,72,False,Dimitar Kuzmanov,Jose Freitas,2,0,home,,,0,0,2,7,28,13,22,7,5,0,0,0,6,0,6,1,,,,,,
16954267,5847,458344,213962,2026-08-30,Red clay,72,False,Joao Silva,Pedro Vives Marcos,1,0,,,,0,2,5,2,26,29,22,21,3,3,4,1,7,5,1,4,,,,,,
16954271,5847,51141,445586,2026-08-30,Red clay,72,False,Roberto Carballés Baena,William Rejchtman Vinciguerra,0,0,,,,0,0,0,0,4,3,6,0,1,0,0,1,3,0,,,,,,,,
16954278,5847,60614,56361,2026-08-30,Red clay,72,False,David Poljak,Jelle Sels,1,2,away,,,4,5,2,3,51,54,23,33,2,3,6,4,3,6,6,3,4,6,,,,
16954275,5847,199488,48646,2026-08-30,Red clay,72,False,Eduardo Ribeiro,Nicolas Barrientos,2,0,home,,,2,0,1,2,35,28,30,10,4,0,1,4,6,2,6,2,,,,,,
16954269,5847,1109132,189546,2026-08-30,Red clay,72,False,Rodrigo Duarte,Tiago Cacao,0,2,away,,,1,3,7,0,21,29,8,27,0,5,3,0,2,6,1,6,,,,,,
16954270,5847,205313,309146,2026-08-30,Red clay,72,False,Alafia Ayeni,Adrien Burdet,2,0,home,,,2,0,3,6,32,23,26,15,5,1,1,3,6,1,6,3,,,,,,
16954277,5847,234896,211294,2026-08-30,Red clay,72,False,Benjamin Winter Lopez,Matyas Fuele,1,2,away,,,6,1,2,9,54,66,53,47,4,7,5,6,7,6,4,6,2,6,,,,
16953485,3497,316900,526201,2026-08-30,Red clay,72,False,Andrej Nedić,Filippo Francesco Garbero,2,0,home,,,0,0,1,1,26,15,28,11,6,0,3,3,6,0,6,0,,,,,,
16953492,3497,384612,66002,2026-08-30,Red clay,72,False,Lorenzo Angelini,Laurent Lokoli,0,2,away,,,0,2,1,2,24,37,20,25,0,5,4,5,2,6,1,6,,,,,,
16953491,3497,403858,209103,2026-08-30,Red clay,72,False,Svyatoslav Gulin,Rudolf Molleker,2,1,home,,,9,8,2,2,46,46,25,22,2,2,0,5,6,3,1,6,6,3,,,,
16953494,3497,114885,426118,2026-08-30,Red clay,72,False,Johan Nikles,Kasra Rahmani,2,0,home,,,0,1,0,3,34,24,34,23,6,3,2,3,6,2,6,4,,,,,,
16953484,3497,230966,290531,2026-08-30,Red clay,72,False,Lorenzo Rottoli,Giuseppe La Vela,2,0,home,,,10,3,0,2,51,43,30,27,3,2,6,6,7,6,6,3,,,,,,
16953487,3497,50139,421673,2026-08-30,Red clay,72,False,Norbert Gombos,Andrea de Marchi,2,0,home,,,9,0,2,2,42,35,25,16,3,1,0,5,6,3,7,5,,,,,,
16953486,3497,482299,291760,2026-08-30,Red clay,72,False,Andrea Colombo,Gianmarco Ferrari,0,0,,,,2,1,0,0,11,9,4,11,0,1,2,0,1,3,,,,,,,,
16953490,3497,217834,106395,2026-08-30,Red clay,72,False,Francesco Forti,Giorgio Ricca,0,0,,,,3,1,0,1,12,15,16,1,2,0,0,5,5,1,,,,,,,,
16953493,3497,325223,230339,2026-08-30,Red clay,72,False,Olle Wallin,Niccolo Catini,0,0,,,,0,0,0,0,6,4,0,7,0,1,1,0,0,2,,,,,,,,
16953483,3497,484852,288465,2026-08-30,Red clay,72,False,Matteo Covato,Fausto Tabacco,1,2,away,,,1,1,4,10,52,58,38,41,4,5,6,7,5,7,6,3,3,6,,,,
